,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,hematopoietic stem cell,CL:0000037,female,unknown,54-year-old human stage,2,0.012271444348999877
1,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,erythrocyte,CL:0000232,female,unknown,54-year-old human stage,2,0.012271444348999877
2,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,platelet,CL:0000233,female,unknown,54-year-old human stage,27,0.16566449871149833
3,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,lymphocyte,CL:0000542,female,unknown,54-year-old human stage,20,0.12271444348999877
4,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,natural killer cell,CL:0000623,female,unknown,54-year-old human stage,919,5.638728678365443
5,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,memory B cell,CL:0000787,female,unknown,54-year-old human stage,77,0.47245060743649525
6,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,naive B cell,CL:0000788,female,unknown,54-year-old human stage,255,1.5646091544974845
7,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,gamma-delta T cell,CL:0000798,female,unknown,54-year-old human stage,224,1.3744017670879862
8,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,regulatory T cell,CL:0000815,female,unknown,54-year-old human stage,17,0.10430727696649897
9,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,transitional stage B cell,CL:0000818,female,unknown,54-year-old human stage,58,0.3558718861209964
10,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,classical monocyte,CL:0000860,female,unknown,54-year-old human stage,1064,6.528408393667935
11,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,non-classical monocyte,CL:0000875,female,unknown,54-year-old human stage,404,2.478831758497975
12,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,54-year-old human stage,227,1.3928089336114862
13,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,female,unknown,54-year-old human stage,10,0.061357221744999385
14,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,"central memory CD4-positive, alpha-beta T cell",CL:0000904,female,unknown,54-year-old human stage,592,3.6323475273039634
15,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,female,unknown,54-year-old human stage,223,1.3682660449134865
16,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,unknown,54-year-old human stage,92,0.5644864400539944
17,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,54-year-old human stage,38,0.2331574426309977
18,Individual Single-Cell RNA-seq PBMC Data from Lee et al.,mucosal invariant T cell,CL:0000940,female,unknown,54-year-old human stage,13,0.0797643882684992
