,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,endothelial cell,CL:0000115,male,European,54-year-old human stage,9468,25.629364950462886
1,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,macrophage,CL:0000235,male,European,54-year-old human stage,163,0.4412322018298955
2,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,leukocyte,CL:0000738,male,European,54-year-old human stage,1710,4.628877700178658
3,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,blood vessel smooth muscle cell,CL:0019018,male,European,54-year-old human stage,481,1.3020410373017162
4,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney interstitial fibroblast,CL:1000692,male,European,54-year-old human stage,682,1.8461371880244708
5,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,54-year-old human stage,21,0.05684586649342212
6,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,54-year-old human stage,2398,6.491256564344107
7,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney collecting duct principal cell,CL:1001431,male,European,54-year-old human stage,2835,7.674191976611986
8,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney collecting duct intercalated cell,CL:1001432,male,European,54-year-old human stage,713,1.9300525147528558
9,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,endothelial cell,CL:0000115,male,European,54-year-old human stage,9468,25.629364950462886
10,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,macrophage,CL:0000235,male,European,54-year-old human stage,163,0.4412322018298955
11,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,leukocyte,CL:0000738,male,European,54-year-old human stage,1710,4.628877700178658
12,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,blood vessel smooth muscle cell,CL:0019018,male,European,54-year-old human stage,481,1.3020410373017162
13,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney interstitial fibroblast,CL:1000692,male,European,54-year-old human stage,682,1.8461371880244708
14,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,54-year-old human stage,21,0.05684586649342212
15,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,54-year-old human stage,2398,6.491256564344107
16,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney collecting duct principal cell,CL:1001431,male,European,54-year-old human stage,2835,7.674191976611986
17,Spatial transcriptomics in the healthy human kidney: Puck_200115_14,kidney collecting duct intercalated cell,CL:1001432,male,European,54-year-old human stage,713,1.9300525147528558
