,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,endothelial cell,CL:0000115,male,European,65-year-old human stage,8934,31.88436830835118
1,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,macrophage,CL:0000235,male,European,65-year-old human stage,156,0.556745182012848
2,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney granular cell,CL:0000648,male,European,65-year-old human stage,24,0.08565310492505353
3,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,mesangial cell,CL:0000650,male,European,65-year-old human stage,12,0.042826552462526764
4,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,glomerular visceral epithelial cell,CL:0000653,male,European,65-year-old human stage,136,0.4853675945753033
5,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,leukocyte,CL:0000738,male,European,65-year-old human stage,1246,4.446823697359029
6,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,blood vessel smooth muscle cell,CL:0019018,male,European,65-year-old human stage,339,1.2098501070663812
7,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney interstitial fibroblast,CL:1000692,male,European,65-year-old human stage,558,1.9914346895074948
8,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,65-year-old human stage,1391,4.964311206281228
9,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,65-year-old human stage,199,0.7102069950035689
10,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,65-year-old human stage,737,2.630264097073519
11,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney collecting duct principal cell,CL:1001431,male,European,65-year-old human stage,224,0.7994289793004996
12,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney collecting duct intercalated cell,CL:1001432,male,European,65-year-old human stage,54,0.19271948608137046
13,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,endothelial cell,CL:0000115,male,European,65-year-old human stage,8934,31.88436830835118
14,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,macrophage,CL:0000235,male,European,65-year-old human stage,156,0.556745182012848
15,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney granular cell,CL:0000648,male,European,65-year-old human stage,24,0.08565310492505353
16,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,mesangial cell,CL:0000650,male,European,65-year-old human stage,12,0.042826552462526764
17,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,glomerular visceral epithelial cell,CL:0000653,male,European,65-year-old human stage,136,0.4853675945753033
18,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,leukocyte,CL:0000738,male,European,65-year-old human stage,1246,4.446823697359029
19,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,blood vessel smooth muscle cell,CL:0019018,male,European,65-year-old human stage,339,1.2098501070663812
20,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney interstitial fibroblast,CL:1000692,male,European,65-year-old human stage,558,1.9914346895074948
21,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,65-year-old human stage,1391,4.964311206281228
22,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,65-year-old human stage,199,0.7102069950035689
23,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,65-year-old human stage,737,2.630264097073519
24,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney collecting duct principal cell,CL:1001431,male,European,65-year-old human stage,224,0.7994289793004996
25,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,kidney collecting duct intercalated cell,CL:1001432,male,European,65-year-old human stage,54,0.19271948608137046
