,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,endothelial cell,CL:0000115,male,European,50-year-old human stage,10741,22.843470863462358
1,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,macrophage,CL:0000235,male,European,50-year-old human stage,66,0.14036580178647384
2,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney granular cell,CL:0000648,male,European,50-year-old human stage,72,0.15312632922160782
3,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,mesangial cell,CL:0000650,male,European,50-year-old human stage,19,0.04040833687792429
4,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,glomerular visceral epithelial cell,CL:0000653,male,European,50-year-old human stage,441,0.9378987664823479
5,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,leukocyte,CL:0000738,male,European,50-year-old human stage,1211,2.575499787324543
6,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,blood vessel smooth muscle cell,CL:0019018,male,European,50-year-old human stage,941,2.0012760527435134
7,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney interstitial fibroblast,CL:1000692,male,European,50-year-old human stage,387,0.8230540195661421
8,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,50-year-old human stage,6043,12.851977881752447
9,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,50-year-old human stage,1005,2.1373883453849425
10,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,macula densa epithelial cell,CL:1000850,male,European,50-year-old human stage,88,0.18715440238196512
11,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,50-year-old human stage,1231,2.6180348787749894
12,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney collecting duct principal cell,CL:1001431,male,European,50-year-old human stage,890,1.8928115695448746
13,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney collecting duct intercalated cell,CL:1001432,male,European,50-year-old human stage,375,0.7975329646958742
14,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,endothelial cell,CL:0000115,male,European,50-year-old human stage,10741,22.843470863462358
15,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,macrophage,CL:0000235,male,European,50-year-old human stage,66,0.14036580178647384
16,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney granular cell,CL:0000648,male,European,50-year-old human stage,72,0.15312632922160782
17,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,mesangial cell,CL:0000650,male,European,50-year-old human stage,19,0.04040833687792429
18,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,glomerular visceral epithelial cell,CL:0000653,male,European,50-year-old human stage,441,0.9378987664823479
19,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,leukocyte,CL:0000738,male,European,50-year-old human stage,1211,2.575499787324543
20,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,blood vessel smooth muscle cell,CL:0019018,male,European,50-year-old human stage,941,2.0012760527435134
21,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney interstitial fibroblast,CL:1000692,male,European,50-year-old human stage,387,0.8230540195661421
22,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,50-year-old human stage,6043,12.851977881752447
23,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,50-year-old human stage,1005,2.1373883453849425
24,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,macula densa epithelial cell,CL:1000850,male,European,50-year-old human stage,88,0.18715440238196512
25,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,50-year-old human stage,1231,2.6180348787749894
26,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney collecting duct principal cell,CL:1001431,male,European,50-year-old human stage,890,1.8928115695448746
27,Spatial transcriptomics in the healthy human kidney: Puck_200115_06,kidney collecting duct intercalated cell,CL:1001432,male,European,50-year-old human stage,375,0.7975329646958742
