,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,native cell,CL:0000003,male,European,75-year-old human stage,43,0.15600058046727616
1,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,endothelial cell,CL:0000115,male,European,75-year-old human stage,5512,19.99709766361921
2,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,mesangial cell,CL:0000650,male,European,75-year-old human stage,458,1.6615875780002902
3,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,glomerular visceral epithelial cell,CL:0000653,male,European,75-year-old human stage,193,0.7001886518647511
4,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,pericyte cell,CL:0000669,male,European,75-year-old human stage,598,2.1694964446379337
5,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,leukocyte,CL:0000738,male,European,75-year-old human stage,1538,5.57974169206211
6,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,blood vessel smooth muscle cell,CL:0019018,male,European,75-year-old human stage,385,1.3967493832535192
7,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,parietal epithelial cell,CL:1000452,male,European,75-year-old human stage,437,1.5854012480046438
8,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney interstitial fibroblast,CL:1000692,male,European,75-year-old human stage,173,0.6276302423450878
9,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney connecting tubule epithelial cell,CL:1000768,male,European,75-year-old human stage,974,3.533594543607604
10,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,75-year-old human stage,1213,4.400667537367581
11,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,75-year-old human stage,408,1.480191554201132
12,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney loop of Henle epithelial cell,CL:1000909,male,European,75-year-old human stage,189,0.6856769699608184
13,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,75-year-old human stage,208,0.7546074590044985
14,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney loop of Henle thin descending limb epithelial cell,CL:1001111,male,European,75-year-old human stage,59,0.21404730808300682
15,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney collecting duct principal cell,CL:1001431,male,European,75-year-old human stage,653,2.3690320708170076
16,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney collecting duct intercalated cell,CL:1001432,male,European,75-year-old human stage,741,2.6882890727035265
17,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,native cell,CL:0000003,male,European,75-year-old human stage,43,0.15600058046727616
18,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,endothelial cell,CL:0000115,male,European,75-year-old human stage,5512,19.99709766361921
19,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,mesangial cell,CL:0000650,male,European,75-year-old human stage,458,1.6615875780002902
20,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,glomerular visceral epithelial cell,CL:0000653,male,European,75-year-old human stage,193,0.7001886518647511
21,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,pericyte cell,CL:0000669,male,European,75-year-old human stage,598,2.1694964446379337
22,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,leukocyte,CL:0000738,male,European,75-year-old human stage,1538,5.57974169206211
23,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,blood vessel smooth muscle cell,CL:0019018,male,European,75-year-old human stage,385,1.3967493832535192
24,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,parietal epithelial cell,CL:1000452,male,European,75-year-old human stage,437,1.5854012480046438
25,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney interstitial fibroblast,CL:1000692,male,European,75-year-old human stage,173,0.6276302423450878
26,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney connecting tubule epithelial cell,CL:1000768,male,European,75-year-old human stage,974,3.533594543607604
27,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,75-year-old human stage,1213,4.400667537367581
28,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,75-year-old human stage,408,1.480191554201132
29,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney loop of Henle epithelial cell,CL:1000909,male,European,75-year-old human stage,189,0.6856769699608184
30,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,75-year-old human stage,208,0.7546074590044985
31,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney loop of Henle thin descending limb epithelial cell,CL:1001111,male,European,75-year-old human stage,59,0.21404730808300682
32,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney collecting duct principal cell,CL:1001431,male,European,75-year-old human stage,653,2.3690320708170076
33,Spatial transcriptomics in the healthy human kidney: Puck_200205_18,kidney collecting duct intercalated cell,CL:1001432,male,European,75-year-old human stage,741,2.6882890727035265
