,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,endothelial cell,CL:0000115,male,European,54-year-old human stage,12223,24.28474926488119
1,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,macrophage,CL:0000235,male,European,54-year-old human stage,128,0.2543113724866884
2,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney granular cell,CL:0000648,male,European,54-year-old human stage,88,0.17483906858459827
3,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,mesangial cell,CL:0000650,male,European,54-year-old human stage,17,0.0337757291583883
4,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,glomerular visceral epithelial cell,CL:0000653,male,European,54-year-old human stage,436,0.8662481125327822
5,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,leukocyte,CL:0000738,male,European,54-year-old human stage,1962,3.8981165063975207
6,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,blood vessel smooth muscle cell,CL:0019018,male,European,54-year-old human stage,564,1.1205594850194707
7,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney interstitial fibroblast,CL:1000692,male,European,54-year-old human stage,322,0.6397520464118255
8,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,54-year-old human stage,6188,12.294365413653342
9,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,54-year-old human stage,1151,2.2868155447826433
10,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,macula densa epithelial cell,CL:1000850,male,European,54-year-old human stage,76,0.15099737741397123
11,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,54-year-old human stage,593,1.178176905348486
12,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney collecting duct principal cell,CL:1001431,male,European,54-year-old human stage,867,1.7225621870778034
13,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney collecting duct intercalated cell,CL:1001432,male,European,54-year-old human stage,551,1.0947309862512915
14,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,endothelial cell,CL:0000115,male,European,54-year-old human stage,12223,24.28474926488119
15,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,macrophage,CL:0000235,male,European,54-year-old human stage,128,0.2543113724866884
16,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney granular cell,CL:0000648,male,European,54-year-old human stage,88,0.17483906858459827
17,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,mesangial cell,CL:0000650,male,European,54-year-old human stage,17,0.0337757291583883
18,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,glomerular visceral epithelial cell,CL:0000653,male,European,54-year-old human stage,436,0.8662481125327822
19,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,leukocyte,CL:0000738,male,European,54-year-old human stage,1962,3.8981165063975207
20,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,blood vessel smooth muscle cell,CL:0019018,male,European,54-year-old human stage,564,1.1205594850194707
21,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney interstitial fibroblast,CL:1000692,male,European,54-year-old human stage,322,0.6397520464118255
22,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,54-year-old human stage,6188,12.294365413653342
23,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,54-year-old human stage,1151,2.2868155447826433
24,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,macula densa epithelial cell,CL:1000850,male,European,54-year-old human stage,76,0.15099737741397123
25,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,54-year-old human stage,593,1.178176905348486
26,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney collecting duct principal cell,CL:1001431,male,European,54-year-old human stage,867,1.7225621870778034
27,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,kidney collecting duct intercalated cell,CL:1001432,male,European,54-year-old human stage,551,1.0947309862512915
