,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,endothelial cell,CL:0000115,female,European,64-year-old human stage,4857,22.694140734510793
1,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,macrophage,CL:0000235,female,European,64-year-old human stage,21,0.09812167087188113
2,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney granular cell,CL:0000648,female,European,64-year-old human stage,15,0.07008690776562938
3,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,mesangial cell,CL:0000650,female,European,64-year-old human stage,13,0.060741986730212125
4,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,glomerular visceral epithelial cell,CL:0000653,female,European,64-year-old human stage,163,0.7616110643865059
5,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,leukocyte,CL:0000738,female,European,64-year-old human stage,466,2.1773666012522197
6,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,blood vessel smooth muscle cell,CL:0019018,female,European,64-year-old human stage,635,2.9670124287449773
7,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney interstitial fibroblast,CL:1000692,female,European,64-year-old human stage,337,1.5746191944678067
8,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney proximal convoluted tubule epithelial cell,CL:1000838,female,European,64-year-old human stage,2278,10.643865059340248
9,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney distal convoluted tubule epithelial cell,CL:1000849,female,European,64-year-old human stage,553,2.58387066629287
10,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,macula densa epithelial cell,CL:1000850,female,European,64-year-old human stage,12,0.0560695262125035
11,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,female,European,64-year-old human stage,516,2.4109896271376505
12,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney collecting duct principal cell,CL:1001431,female,European,64-year-old human stage,473,2.2100738248761798
13,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney collecting duct intercalated cell,CL:1001432,female,European,64-year-old human stage,362,1.6914307074105226
14,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,endothelial cell,CL:0000115,female,European,64-year-old human stage,4857,22.694140734510793
15,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,macrophage,CL:0000235,female,European,64-year-old human stage,21,0.09812167087188113
16,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney granular cell,CL:0000648,female,European,64-year-old human stage,15,0.07008690776562938
17,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,mesangial cell,CL:0000650,female,European,64-year-old human stage,13,0.060741986730212125
18,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,glomerular visceral epithelial cell,CL:0000653,female,European,64-year-old human stage,163,0.7616110643865059
19,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,leukocyte,CL:0000738,female,European,64-year-old human stage,466,2.1773666012522197
20,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,blood vessel smooth muscle cell,CL:0019018,female,European,64-year-old human stage,635,2.9670124287449773
21,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney interstitial fibroblast,CL:1000692,female,European,64-year-old human stage,337,1.5746191944678067
22,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney proximal convoluted tubule epithelial cell,CL:1000838,female,European,64-year-old human stage,2278,10.643865059340248
23,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney distal convoluted tubule epithelial cell,CL:1000849,female,European,64-year-old human stage,553,2.58387066629287
24,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,macula densa epithelial cell,CL:1000850,female,European,64-year-old human stage,12,0.0560695262125035
25,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,female,European,64-year-old human stage,516,2.4109896271376505
26,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney collecting duct principal cell,CL:1001431,female,European,64-year-old human stage,473,2.2100738248761798
27,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,kidney collecting duct intercalated cell,CL:1001432,female,European,64-year-old human stage,362,1.6914307074105226
