,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
0,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,endothelial cell,CL:0000115,male,European,50-year-old human stage,16303,27.243407640118978
1,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,macrophage,CL:0000235,male,European,50-year-old human stage,87,0.14538284148257077
2,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney granular cell,CL:0000648,male,European,50-year-old human stage,134,0.22392299722602854
3,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,mesangial cell,CL:0000650,male,European,50-year-old human stage,37,0.061829484308679517
4,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,glomerular visceral epithelial cell,CL:0000653,male,European,50-year-old human stage,334,0.5581364259215935
5,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,leukocyte,CL:0000738,male,European,50-year-old human stage,2112,3.5292938070251663
6,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,blood vessel smooth muscle cell,CL:0019018,male,European,50-year-old human stage,919,1.5357107048561212
7,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney interstitial fibroblast,CL:1000692,male,European,50-year-old human stage,853,1.4254202733865846
8,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,50-year-old human stage,5807,9.703886902175729
9,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,50-year-old human stage,1164,1.9451221550081883
10,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,50-year-old human stage,514,0.8589285117476021
11,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney collecting duct principal cell,CL:1001431,male,European,50-year-old human stage,1032,1.7245412920691154
12,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney collecting duct intercalated cell,CL:1001432,male,European,50-year-old human stage,625,1.0444169646736405
13,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,endothelial cell,CL:0000115,male,European,50-year-old human stage,16303,27.243407640118978
14,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,macrophage,CL:0000235,male,European,50-year-old human stage,87,0.14538284148257077
15,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney granular cell,CL:0000648,male,European,50-year-old human stage,134,0.22392299722602854
16,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,mesangial cell,CL:0000650,male,European,50-year-old human stage,37,0.061829484308679517
17,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,glomerular visceral epithelial cell,CL:0000653,male,European,50-year-old human stage,334,0.5581364259215935
18,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,leukocyte,CL:0000738,male,European,50-year-old human stage,2112,3.5292938070251663
19,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,blood vessel smooth muscle cell,CL:0019018,male,European,50-year-old human stage,919,1.5357107048561212
20,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney interstitial fibroblast,CL:1000692,male,European,50-year-old human stage,853,1.4254202733865846
21,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney proximal convoluted tubule epithelial cell,CL:1000838,male,European,50-year-old human stage,5807,9.703886902175729
22,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney distal convoluted tubule epithelial cell,CL:1000849,male,European,50-year-old human stage,1164,1.9451221550081883
23,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,male,European,50-year-old human stage,514,0.8589285117476021
24,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney collecting duct principal cell,CL:1001431,male,European,50-year-old human stage,1032,1.7245412920691154
25,Spatial transcriptomics in the healthy human kidney: Puck_200115_05,kidney collecting duct intercalated cell,CL:1001432,male,European,50-year-old human stage,625,1.0444169646736405
