cell_type,count,percentage
Astro L1-6 FGFR3 AQP1,8,0.160032
Astro L1-6 FGFR3 PLCG1,149,2.98060
Endo L2-5 NOSTRIN SRGN,3,0.0600120
Exc L2 LINC00507 ATP7B,1,0.0200040
Exc L2 LINC00507 GLRA3,1342,26.8454
Exc L2-3 RORB CCDC68,54,1.08022
Exc L2-3 RORB PTPN3,33,0.660132
Exc L2-3 RORB RTKN2,1,0.0200040
Exc L3 LAMP5 CARM1P1,12,0.240048
Exc L3 RORB OTOGL,53,1.06021
Exc L3 THEMIS ENPEP,127,2.54051
Exc L3-5 RORB LINC01202,389,7.78156
Exc L3-5 RORB LNX2,313,6.26125
Exc L3-5 RORB RPRM,106,2.12042
Exc L5 FEZF2 CSN1S1,13,0.260052
Exc L5 FEZF2 NREP-AS1,12,0.240048
Exc L5 RORB MED8,64,1.28026
Exc L5 THEMIS FGF10,2,0.0400080
Exc L5 THEMIS SLC22A18,22,0.440088
Exc L5-6 FEZF2 C9orf135-AS1,100,2.00040
Exc L5-6 FEZF2 IFNG-AS1,55,1.10022
Exc L5-6 THEMIS SMYD1,92,1.84037
Exc L5-6 THEMIS TNFAIP6,273,5.46109
Exc L6 FEZF2 FFAR4,7,0.140028
Exc L6 FEZF2 KLK7,40,0.800160
Exc L6 FEZF2 POGK,9,0.180036
Exc L6 FEZF2 PROKR2,7,0.140028
Exc L6 THEMIS LINC00343,147,2.94059
Exc L6 THEMIS SLN,23,0.460092
Exc L6 THEMIS SNTG2,13,0.260052
Inh L1 LAMP5 BMP2,7,0.140028
Inh L1 LAMP5 NMBR,22,0.440088
Inh L1 LAMP5 RAB11FIP1,4,0.0800160
Inh L1 PAX6 CHRFAM7A,13,0.260052
Inh L1 PAX6 MIR101-1,20,0.400080
Inh L1 PVALB SST ASIC4,22,0.440088
Inh L1 SST DEFB108B,26,0.520104
Inh L1 VIP KLHDC8B,2,0.0400080
Inh L1-2 PVALB CDK20,7,0.140028
Inh L1-2 SST CCNJL,24,0.480096
Inh L1-2 SST PRRT4,38,0.760152
Inh L1-2 VIP EXPH5,44,0.880176
Inh L1-2 VIP SCML4,9,0.180036
Inh L1-3 SST FAM20A,106,2.12042
Inh L1-3 VIP CBLN1,29,0.580116
Inh L1-3 VIP CHRNA2,21,0.420084
Inh L1-3 VIP FNDC1,14,0.280056
Inh L1-3 VIP HSPB6,57,1.14023
Inh L1-5 VIP LINC01013,25,0.500100
Inh L1-5 VIP SMOC1,55,1.10022
Inh L1-6 LAMP5 AARD,78,1.56031
Inh L1-6 LAMP5 CA1,23,0.460092
Inh L1-6 LAMP5 NES,6,0.120024
Inh L1-6 PVALB COL15A1,9,0.180036
Inh L1-6 SST NPY,4,0.0800160
Inh L2 PAX6 FREM2,10,0.200040
Inh L2 PVALB FRZB,3,0.0600120
Inh L2 VIP SLC6A16,17,0.340068
Inh L2-3 SST NMU,8,0.160032
Inh L2-5 PVALB HHIPL1,5,0.100020
Inh L2-5 PVALB RPH3AL,195,3.90078
Inh L2-5 VIP SOX11,4,0.0800160
Inh L3 PVALB SAMD13,8,0.160032
Inh L3-5 SST CDH3,1,0.0200040
Inh L3-5 SST GGTLC3,79,1.58032
Inh L3-5 SST OR5AH1P,4,0.0800160
Inh L3-5 VIP HS3ST3A1,1,0.0200040
Inh L3-5 VIP IGDCC3,22,0.440088
Inh L3-5 VIP TAC3,9,0.180036
Inh L3-6 VIP ZIM2-AS1,4,0.0800160
Inh L5 PVALB LRIG3,1,0.0200040
Inh L5 SST RPL35AP11,36,0.720144
Inh L5-6 LAMP5 CRABP1,37,0.740148
Inh L5-6 PVALB GAPDHP60,1,0.0200040
Inh L5-6 PVALB MEPE,20,0.400080
Inh L5-6 PVALB SST CRHR2,8,0.160032
Inh L5-6 PVALB ZFPM2-AS1,19,0.380076
Inh L5-6 SST C4orf26,4,0.0800160
Inh L5-6 SST DNAJC14,4,0.0800160
Inh L5-6 SST KLHL1,10,0.200040
Inh L5-6 SST PAWR,10,0.200040
Inh L6 SST TH,1,0.0200040
Micro L1-6 TYROBP CD74,61,1.22024
Oligo L2-6 OPALIN FTH1P3,202,4.04081
Oligo L2-6 OPALIN MAP6D1,1,0.0200040
Oligo L3-6 OPALIN LRP4-AS1,12,0.240048
OPC L1-6 PDGFRA COL20A1,55,1.10022
VLMC L1-5 PDGFRA COLEC12,12,0.240048
