cell_type,count,percentage
Astro L1-6 FGFR3 PLCG1,32,0.545238
Endo L2-5 NOSTRIN SRGN,3,0.0511160
Exc L2 LINC00507 ATP7B,2,0.0340774
Exc L2 LINC00507 GLRA3,633,10.7855
Exc L2-3 LINC00507 DSG3,41,0.698586
Exc L2-3 RORB CCDC68,227,3.86778
Exc L2-3 RORB PTPN3,91,1.55052
Exc L2-3 RORB RTKN2,79,1.34606
Exc L3 LAMP5 CARM1P1,461,7.85483
Exc L3 RORB OTOGL,140,2.38541
Exc L3 THEMIS ENPEP,100,1.70387
Exc L3-5 FEZF2 ASGR2,23,0.391890
Exc L3-5 FEZF2 LINC01107,7,0.119271
Exc L3-5 RORB LAMA4,36,0.613392
Exc L3-5 RORB LINC01202,62,1.05640
Exc L3-5 RORB LNX2,411,7.00290
Exc L3-5 RORB RPRM,88,1.49940
Exc L3-5 RORB TNNT2,38,0.647470
Exc L5 FEZF2 CSN1S1,22,0.374851
Exc L5 FEZF2 NREP-AS1,17,0.289658
Exc L5 FEZF2 PKD2L1,34,0.579315
Exc L5 FEZF2 RNF144A-AS1,53,0.903050
Exc L5 RORB MED8,27,0.460044
Exc L5 THEMIS FGF10,11,0.187425
Exc L5 THEMIS LINC01116,3,0.0511160
Exc L5 THEMIS RGPD6,21,0.357812
Exc L5 THEMIS SLC22A18,127,2.16391
Exc L5 THEMIS VILL,47,0.800818
Exc L5-6 FEZF2 C9orf135-AS1,211,3.59516
Exc L5-6 FEZF2 CFTR,10,0.170387
Exc L5-6 FEZF2 FILIP1L,23,0.391890
Exc L5-6 FEZF2 IFNG-AS1,91,1.55052
Exc L5-6 FEZF2 LPO,5,0.0851934
Exc L5-6 FEZF2 OR1L8,22,0.374851
Exc L5-6 FEZF2 SH2D1B,2,0.0340774
Exc L5-6 THEMIS SMYD1,109,1.85722
Exc L5-6 THEMIS TNFAIP6,221,3.76555
Exc L6 FEZF2 FFAR4,28,0.477083
Exc L6 FEZF2 KLK7,165,2.81138
Exc L6 FEZF2 POGK,8,0.136309
Exc L6 THEMIS LINC00343,230,3.91890
Exc L6 THEMIS SLN,45,0.766741
Exc L6 THEMIS SNTG2,155,2.64100
Inh L1 LAMP5 BMP2,3,0.0511160
Inh L1 LAMP5 NMBR,2,0.0340774
Inh L1 LAMP5 PVRL2,1,0.0170387
Inh L1 LAMP5 RAB11FIP1,3,0.0511160
Inh L1 SST DEFB108B,6,0.102232
Inh L1-2 SST CCNJL,7,0.119271
Inh L1-2 SST CLIC6,8,0.136309
Inh L1-2 SST PRRT4,11,0.187425
Inh L1-2 VIP EXPH5,40,0.681547
Inh L1-2 VIP SCML4,3,0.0511160
Inh L1-3 SST FAM20A,52,0.886011
Inh L1-3 VIP CBLN1,28,0.477083
Inh L1-3 VIP CHRNA2,18,0.306696
Inh L1-3 VIP FNDC1,8,0.136309
Inh L1-3 VIP HSPB6,23,0.391890
Inh L1-5 VIP CD27-AS1,3,0.0511160
Inh L1-5 VIP LINC01013,1,0.0170387
Inh L1-5 VIP PHLDB3,2,0.0340774
Inh L1-5 VIP SMOC1,75,1.27790
Inh L1-6 LAMP5 AARD,114,1.94241
Inh L1-6 LAMP5 CA1,28,0.477083
Inh L1-6 LAMP5 NES,8,0.136309
Inh L1-6 PVALB COL15A1,17,0.289658
Inh L1-6 SST NPY,4,0.0681547
Inh L1-6 VIP SLC7A6OS,8,0.136309
Inh L2 PAX6 FREM2,5,0.0851934
Inh L2 VIP SLC6A16,13,0.221503
Inh L2-3 SST NMU,32,0.545238
Inh L2-5 PVALB HHIPL1,10,0.170387
Inh L2-5 PVALB RPH3AL,199,3.39070
Inh L2-5 VIP SOX11,8,0.136309
Inh L3 PVALB SAMD13,106,1.80610
Inh L3-5 PVALB ISG20,5,0.0851934
Inh L3-5 SST CDH3,3,0.0511160
Inh L3-5 SST GGTLC3,92,1.56756
Inh L3-5 SST OR5AH1P,11,0.187425
Inh L3-5 VIP HS3ST3A1,18,0.306696
Inh L3-5 VIP IGDCC3,26,0.443006
Inh L3-5 VIP TAC3,38,0.647470
Inh L3-6 VIP UG0898H09,12,0.204464
Inh L3-6 VIP ZIM2-AS1,11,0.187425
Inh L5 PVALB LRIG3,47,0.800818
Inh L5 SST RPL35AP11,78,1.32902
Inh L5-6 LAMP5 CRABP1,98,1.66979
Inh L5-6 PVALB FAM150B,11,0.187425
Inh L5-6 PVALB GAPDHP60,17,0.289658
Inh L5-6 PVALB KCNIP2,3,0.0511160
Inh L5-6 PVALB MEPE,17,0.289658
Inh L5-6 PVALB SST CRHR2,26,0.443006
Inh L5-6 PVALB ZFPM2-AS1,43,0.732663
Inh L5-6 SST BEAN1,8,0.136309
Inh L5-6 SST C4orf26,8,0.136309
Inh L5-6 SST FBN2,4,0.0681547
Inh L5-6 SST ISX,7,0.119271
Inh L5-6 SST KLHL1,18,0.306696
Inh L5-6 SST PAWR,8,0.136309
Inh L5-6 SST PIK3CD,2,0.0340774
Inh L5-6 VIP COL4A3,10,0.170387
Inh L6 SST TH,9,0.153348
Micro L1-6 TYROBP CD74,8,0.136309
Oligo L2-6 OPALIN FTH1P3,115,1.95945
Oligo L2-6 OPALIN MAP6D1,39,0.664508
Oligo L3-6 OPALIN ENPP6,43,0.732663
Oligo L3-6 OPALIN LRP4-AS1,3,0.0511160
OPC L1-6 PDGFRA COL20A1,21,0.357812
VLMC L1-5 PDGFRA COLEC12,3,0.0511160
